reviewId,text
ChZDSUhNMG9nS0VJQ0FnSUNxZ2ZyTGZBEAE,Aliyah Very rude over the phone when I called to see if my order was ready for pick up.
ChZDSUhNMG9nS0VJQ0FnSUNxX29xbldBEAE,I typically go here once a week and love it but my most recent experience here was horrible. Alleha (the front store manager) was extremely rude and had terrible costumer service skills. On top of that the order was made wrong. The employees never say the same thing about allergen specific questions which is not expectable when ordering a meal.
ChZDSUhNMG9nS0VJQ0FnSUNnckxPZUZ3EAE,Great vegan food!
ChdDSUhNMG9nS0VJQ0FnSUNxM3REMm5BRRAB,"I just ordered the Almond Joy Brownie and Raspberry Cheesecake. My friend and I loved both of these desserts. The help was very friendly on the phone and they delivered the food to us outside. It has been recommended to me twice by folks that live in West Omaha, they drive all the way here. I’m definitely going back to try some of the entrees"
ChdDSUhNMG9nS0VJQ0FnSUNxenF5dG1BRRAB,
ChZDSUhNMG9nS0VJQ0FnSUNxdk5PdE1BEAE,
ChdDSUhNMG9nS0VJQ0FnSUNxek92d3h3RRAB,Wonderful
ChZDSUhNMG9nS0VJQ0FnSUNxOU5mMWRBEAE,Tried 3 dishes. You couldn't even tell that they didn't have animal products. It would have been nice to dine-in.
ChZDSUhNMG9nS0VJQ0FnSUNxcEtISEJnEAE,Got doordash from here multiple times and it’s safe to say that the kale Caesar salad is the singular best salad in Omaha. The Alfredo and seitan hot wings are amazing too.
ChdDSUhNMG9nS0VJQ0FnSUNxNk83RWxRRRAB,
ChdDSUhNMG9nS0VJQ0FnSUNxOElXVG9RRRAB,
ChdDSUhNMG9nS0VJQ0FnSURLMzdlRHRBRRAB,
ChdDSUhNMG9nS0VJQ0FnSURLN2ZESDd3RRAB,"Best seasoned, and prepared, seitan I’ve had in 16 years of being vegetarian"
ChZDSUhNMG9nS0VJQ0FnSURLcmZYb0N3EAE,
ChdDSUhNMG9nS0VJQ0FnSURLbGRQUThnRRAB,So thankful to have incredibly delicious vegan food in Omaha! The lunch special is such a good bang for your buck. We have tried almost all the menu items at this point and everything is amazing. We’ve brought so many “skeptic meat eaters here” and they’ve been wowed as well!
ChdDSUhNMG9nS0VJQ0FnSURLX3FMWDhBRRAB,"Today was my moment of truth.. I have been teetering on going vegan for quite some time for both ethical and health reasons. Today was my first order at ML and I will SOOOOO be back. I didn't know vegan food could possibly taste THIS good. I love veggies so I was hopeful, but there's so much flavor! I'm even more excited to be on this journey now.. You guys should hold cooking classes (hint hint ;)) Thank you again!"
ChZDSUhNMG9nS0VJQ0FnSURJa2FtZmFREAE,"Overpriced as all hell, fries were burnt, and the individual that answered the phone was super unprofessional, to the point where we thought we called the wrong number. And to top it all off, they completely didn't include my drink on a takeout order. The entrees are hit or miss, but the hits are always amazing."
ChdDSUhNMG9nS0VJQ0FnSURLaHZuTDRnRRAB,
ChZDSUhNMG9nS0VJQ0FnSURLMU9tZUdREAE,Great vegan food and convenient curbside pick-up. The nachos were tasty.
ChdDSUhNMG9nS0VJQ0FnSURLMEpXemxnRRAB,Very slow
ChdDSUhNMG9nS0VJQ0FnSURLMEtuYXBBRRAB,
ChdDSUhNMG9nS0VJQ0FnSURLZ0l1U2t3RRAB,Delicious food and awesome service!
ChZDSUhNMG9nS0VJQ0FnSUNLXzcyWlNnEAE,"Best Vegan food in OMAHA , thank you Modern Love ."
ChdDSUhNMG9nS0VJQ0FnSURVemJtdHdRRRAB,"Great food. A restaurant like this is sorely needed. Only drawback is that the hightop tables are too small! Everything on it is too crowded and I feel like something’s going to fall off.

////////
Update Apr. 2021 — I really wish there was a section on the website of *just* the menu. I don’t want to have to download door dash, log in and almost place an order all just to see what’s on the dang menu. Photos of menus on Google aren’t always up to date."
ChdDSUhNMG9nS0VJQ0FnSUNLX282ZGdBRRAB,This vegan food is meant to taste like the real thing and it is great. If a vegan place can make it in NYC you know it's good. The nachos are some of the best I've had- the amount of flavor packed in. Any pasta dish is always great. I was surprised at how much I liked the mozzarella balls. The one thing I wouldn't recommend- burgers. With all of the vegan ones in the market now there are plenty of better things on the menu (like the chicken parm fabulous)
ChZDSUhNMG9nS0VJQ0FnSUNLcG9IZkN3EAE,
ChZDSUhNMG9nS0VJQ0FnSUNLLW9mZVBBEAE,Mozzarella sticks were yummy and filling. The cheeseburger and philly lacked spice and flavor. When returned home fries were already soggy after a 20 minute drive home. I may give another shot.
ChdDSUhNMG9nS0VJQ0FnSUNLdXZQMXVRRRAB,Best food in Omaha
ChZDSUhNMG9nS0VJQ0FnSUNLNnF6Wk5nEAE,
ChZDSUhNMG9nS0VJQ0FnSUNLcE1iZ0RnEAE,They were super friendly & helpful with my diet & the food was amazing!
ChZDSUhNMG9nS0VJQ0FnSUNLNFB6NUxnEAE,"This is my favorite place in Omaha. You could take the Pepsi challenge of comparing any of their entrees with a non vegan restaurant around here and this place would still come out on top.

The menu is naughty. Nachos. Mac. Wings. Burgers. But then they also show their sophisticated side (It's always changing).

Your date could order a green goddess bowl, trying to not pig out because it's your first time out, but then you get curious and say ""poutine burger? This has to be tried. I need to live my best life now"".

She looks at your magnificent burger with envy. You politely ask ""would you like a taste?"" (To get her to stop staring). She takes the most massive bite you've ever seen, easily taking out half of your plate's real estate. Distraught, confused, yet intrigued, you only agree to another date because she concedes the last seitan wing to you (the wings are phenomenal, and you can order them in buckets.)

Years later you are married to this person. You named your kids after the members of the Wu Tang clan. Little Method man always asks to come back to modern love because he wants some of that mac and cheese. You've won the game of life because you decided to check out this vegan restaurant.

Their Desserts are pretty good too. Big fan of the cheesecake"
ChZDSUhNMG9nS0VJQ0FnSUR5dDRDS0FREAE,"Twice have made weekend trips to Omaha just to eat at Modern Love. Food, cocktails and desserts are amazing."
ChdDSUhNMG9nS0VJQ0FnSUR5MTl5Ml9RRRAB,"No eat in options. Had to call ahead. The pandemic is on the way out, time to open up."
ChdDSUhNMG9nS0VJQ0FnSUR5MWNDNDRBRRAB,"They've done an amazing job keeping everyone safe over the last year. Their curbside takeout has been well run and the food continues to be outstanding. I look forward to returning for in-person dining, but not until restaurant employees are all able to get vaccinated (they weren't in a priority group in Nebraska like other states) along with the general public."
ChZDSUhNMG9nS0VJQ0FnSUR5bGN2V1JBEAE,"Initially went for the homemade vegan poptarts; since then I've been hooked on all there food. If you're looking for vegan food on the fly, give it a shot."
ChZDSUhNMG9nS0VJQ0FnSUR5eGQyT2NnEAE,Good food but come on...open up your dining room already. Seriously.
ChZDSUhNMG9nS0VJQ0FnSUR5Z2QtR05nEAE,"I need to come back to Omaha just so I can eat my way through more of their menu.

The oatmeal cream pie is definitely worth it for dessert."
ChdDSUhNMG9nS0VJQ0FnSUR5M3AzYzVRRRAB,
ChdDSUhNMG9nS0VJQ0FnSUR5NHNPNm13RRAB,
ChdDSUhNMG9nS0VJQ0FnSUR5Nk02QjhnRRAB,Love love love MOLO! Delicious food and large portions! Stopped on our way home from visiting daughter in Iowa— can’t wait to come again!!!
ChdDSUhNMG9nS0VJQ0FnSUR5a0p5dHRBRRAB,
ChZDSUhNMG9nS0VJQ0FnSUR5Z0xiSVF3EAE,I ordered after I called ahead and they said they would be open until 8 pm. They charged me and then a hour later they said they were going to close early. So they would have to refund me my money. Still waiting for my refund.
ChdDSUhNMG9nS0VJQ0FnSUN5MS1mNXlRRRAB,"Waited for 40 minutes for my door dash order pickup. I called the number about 8 times and got no response. I also waited outside for a bit trying to get somebodies attention. I understand there were power outages today, but there was no communication from the restaurant, which negatively affects my job status on the door dash side. I also wonder if other folks’ orders were ignored today. Disappointed :/"
ChZDSUhNMG9nS0VJQ0FnSUN5bThXZE1REAE,"Visiting from Chicago
I’ve had a lot of vegan food and this place was outstanding from the Pattie Melt to the dessert!!!
A must try!!!"
ChdDSUhNMG9nS0VJQ0FnSUN5bTZudy1BRRAB,
ChZDSUhNMG9nS0VJQ0FnSUN5dzRfMkhnEAE,"Daaammmmm! This was amazing!!! Got a smorgasbord. Buffalo Seitan Mac. You know the Mac is good if there’s a whole section for Mac and cheese. Nachos molo. I prefer fresh jalapeños but still amazing I’m sure they would do it if I asked for it. Kale Ceaser salad. Perfect fresh and crunchy. Went through the curbside pick up and whoever helped us was so nice! 10/10 stopped by on a road trip and wish this was in denver, Co. Think about it, y’all! Would add photos but it’s literally gone."
ChdDSUhNMG9nS0VJQ0FnSUN5a2NfWnFRRRAB,
ChdDSUhNMG9nS0VJQ0FnSUN5cHJQWnJBRRAB,"Good COVID practices- easy to use online ordering, curbside pickup, food packaged well- just had to zap mine a couple minutes.

I got the Mac and shews, with the cornbread tofu and grilled mushroom, and a brownie. I don't remember what me wife got.

I'm not vegan, and only a beginner sorta semi-vegetarian who loves steak, but this was delicious! The cashew cheese was very satisfying, and the grilled mushroom and tofu added a nice meat-like element. Everything was well made and just delicious.

My wife loved her meal as well, and three brownies, though maybe a little more fidgeting than is my preference, were great, too.

Only ding? It's a little expensive. But it was dang good mac and almost cheese!"
ChZDSUhNMG9nS0VJQ0FnSUN5a29uVVpBEAE,"Big fan of MoLo. I wish you had the meatloaf more often, because it’s truly off the charts amazing. The Mac & Shews never disappoints, and the burgers are meals in themselves. And the desserts? One of everything, please. So happy you’re in Omaha! ❤️"
ChZDSUhNMG9nS0VJQ0FnSUN5bklycENBEAE,Came here last year around March while coming through Omaha. Had extremely poor service. Came back tonight to give it another try- staff seems to be just as rude. Food is not bad.
ChZDSUhNMG9nS0VJQ0FnSURJbGVEdk9REAE,
ChdDSUhNMG9nS0VJQ0FnSUN5NE82bzdBRRAB,Modern love knocked it out of the park with their New Years Eve dinner for two
ChdDSUhNMG9nS0VJQ0FnSURTcDRUQ2pnRRAB,They have always been great but their response to Covid is outstanding. The commitment they have made to take out shows and I love getting food from there. Every special occasion during Covid has had Modern Love as the food choice.
ChZDSUhNMG9nS0VJQ0FnSURTLTZMU0hREAE,"Hands down one of the best vegan spots I have ever been too! I was driving thru Omaha on a road trip and stopped here for dinner and was absolutely BLOWN WAY! Their buffalo cauliflower wings are easily the best I have ever had! I was seriously contemplating turning around and driving back just to order more because it was one of the best flavors to ever grace my taste buds. I got their Channa masala for my entree, and it was also super tasty! Their portions are huge which if you have a hollow leg like I do then this is the right spot for you. Needless to say I am sad they don’t have one of these where I live and will no doubt be stopping here every trip through Nebraska I take!"
ChdDSUhNMG9nS0VJQ0FnSURTN1lDWjdBRRAB,
ChZDSUhNMG9nS0VJQ0FnSURTb3BhT1lnEAE,
ChZDSUhNMG9nS0VJQ0FnSUNTd0wtZE1nEAE,Good food
ChdDSUhNMG9nS0VJQ0FnSURpMy1UMDBRRRAB,"Ate here a handful of times. Food was enjoyable, staff was horrid. Will not return."
ChZDSUhNMG9nS0VJQ0FnSURpNnZHNUd3EAE,
ChdDSUhNMG9nS0VJQ0FnSURpMUxuNTZBRRAB,
ChdDSUhNMG9nS0VJQ0FnSURpaUlqSXFBRRAB,
ChdDSUhNMG9nS0VJQ0FnSURpa05uYmxRRRAB,We always try to get something new and it’s always unbelievable how good it is
ChZDSUhNMG9nS0VJQ0FnSURpa05uV1B3EAE,Incredible food. We are always nervous to try something new on the menu because we don’t think it could be as good as what we got last time... yet it is always incredible! We’re committed to trying everything on the menu. This is our go to place for visiting family and friends 6/5 stars
ChZDSUhNMG9nS0VJQ0FnSURpa0liOWNREAE,Always great vegan food 😋
ChZDSUhNMG9nS0VJQ0FnSUNpN2Q2YkNREAE,"As someone who does enjoy meat, I'll eat the hell out of the seitan wings here and feel satiated and not miss the meat.
In addition to a great menu for all palates, they also carry great wine, and do contactless/curbside pickup.
🤙❤"
ChdDSUhNMG9nS0VJQ0FnSUNpOWEtYnFnRRAB,I called to place an order over the phone as I normally do. The person who answered the phone was huffing and puffing and hat a tone in her voice as if it was an inconvenience for her to pick up the phone. When I told her I would like to place an order she told me to go online to order as a convenience. I let her know that I always call over the phone and no one has ever had an issue because I order one item. When I told her what I wanted to order which was simple it was macaroni she responded telling me to be more specific because there’s different versions. There’s really not. I let her know that I wanted to speak to someone else and she said that she’s the only one working today and I let her know that her voice and her attitude is really reflecting that. One of the reasons I like modern love is because of the experience. So don’t have someone working for you that finds it as an inconvenience to do something as simple as picking up the phone and greeting somebody with respect.
ChdDSUhNMG9nS0VJQ0FnSUNpcGRHQnRnRRAB,The best vegan Mac n cheez I’ve ever tried and I’ve had a lot. Topped it with mushroom bacon. SO GOOD! Kinda pricey but huge portions and really great food. Also tried their Green Goddess Bowl and Apple Cinnamon Pop Tart. Yum!! I recommend ordering thru their website instead of third party apps for cheaper prices :)
ChZDSUhNMG9nS0VJQ0FnSUNpdVltaVV3EAE,"Funky after taste on the burger,"
ChZDSUhNMG9nS0VJQ0FnSUNpdkx6WlN3EAE,The most amazing vegan food you'll ever have.
ChZDSUhNMG9nS0VJQ0FnSURDblpqdFJnEAE,
ChdDSUhNMG9nS0VJQ0FnSURDaXZqWG5nRRAB,Simply amazing!! Everything we ordered  from appetizers to dessert was full of flavor and clearly made with love ❤️!!! If we lived in Omaha we would be there allll the time!!! The kale ceaser salad and the buffalo Mac and cheese were some of our favorites!!!  Don’t forget to grab a raspberry oat bar on your way out!! :)
ChdDSUhNMG9nS0VJQ0FnSURDb3N5UW1nRRAB,We adore Modern Love.  They have done the best job of any restaurant we frequent in ensuring safety during the pandemic. The service is always super and down to earth.  We had the cookie dough brownie and the peanut butter candy bar cheesecake tonight and they were fabulous.  Keep up the great work!
ChZDSUhNMG9nS0VJQ0FnSURDZ3RlekFREAE,They have so many options that are vegan and gf friendly! Their Mac n cheese and cauliflower buffalo bites are fantastic!
ChZDSUhNMG9nS0VJQ0FnSURDN0pEckt3EAE,My husband loved his bean burgers and steamed collard greens.  I could not have any as I am on no sodium diet.
ChZDSUhNMG9nS0VJQ0FnSURDaklIVGVBEAE,"We’ve been fortunate to eat in vegan restaurants all over the world. My husband is certain that Modern Love is the best, based solely on the “calamari” (mushrooms). They were that good. Also good: Mac-N-Shews and the Modern burger. Portions are generous so we are too full to eat the desserts we bought but they will be great for breakfast. We are making sure to reroute our road trip to come home via Omaha in order to eat at Modern Love again."
ChdDSUhNMG9nS0VJQ0FnSURDakxhNTl3RRAB,"Phenomenal food! Due to the pandemic, we placed an order online, called on arrival and the staff set the food outside on a crate for us for safe, contactless handoff. They were super friendly and the food was absolutely delicious. We heard this was a must-visit vegan restaurant and since it was my first time in Nebraska, we made a point to come for dinner. The pumpkin cheesecake was amazing, as was the mac, tuna melt, and philly cheezsteak. The moz balls and the matcha mint milkshake were the stars of the show for sure though! Even non-vegan members of our group were impressed. It was hard to share. Will absolutely be back."
ChZDSUhNMG9nS0VJQ0FnSUNDbDUtcVRREAE,so tasty! very thought out dishes. 👏🏼
ChZDSUhNMG9nS0VJQ0FnSUNDeDVISUJ3EAE,I eat here at least once a week and I think my body is starting to reject other foods
ChZDSUhNMG9nS0VJQ0FnSUNDMjRxMlBBEAE,"This was AMAZING. I got the chicken (chick pea) parm and it was so so so good. Everyone was so nice, prices were great, and generous portions."
ChZDSUhNMG9nS0VJQ0FnSUNDc2YtaWFBEAE,
ChdDSUhNMG9nS0VJQ0FnSUNDMGZfcGdBRRAB,
ChZDSUhNMG9nS0VJQ0FnSUNDd3NET0R3EAE,Yesssss!!! The best vegan in NEBRASKA!
ChZDSUhNMG9nS0VJQ0FnSUQ4bVk2bFJ3EAE,"My partner and I are from NYC, so we've eaten at many dozens of top vegan restaurants over the years. Nonetheless, we both agreed that the fried mozzarella is the BEST thing we have ever tasted."
ChZDSUhNMG9nS0VJQ0FnSUM4M2JLS1lnEAE,"I was just passing though Omaha, and after not eating well for the past few days (eating vegan on the road is tough!) I was pleasantly surprised by this restaraunt. Always great to get some vegan comfort food. If Modern Love ever opened a Minnesota location, I'd probably eat it every week. Or, maybe I should move to Omaha and eat here every day."
ChZDSUhNMG9nS0VJQ0FnSUM4Z2FXa1R3EAE,"On my first visit, i had some kind of soup that was so sensuous, rich and decadent, my taste  buds could not stop doing the happy dance!  The main course was midwest traditional comfort food a la vegan..OMG!!!! If I could have fit more flavors in I would have.  You will love this food even if you aren't vegan.. The service is great, the atmosphere is warm and friendly...Eat here."
ChZDSUhNMG9nS0VJQ0FnSUM4OXMyb0l3EAE,
ChZDSUhNMG9nS0VJQ0FnSUM4bXVyNVp3EAE,
ChdDSUhNMG9nS0VJQ0FnSURjbzRyWW5BRRAB,Can't believe its vegan!!!
ChZDSUhNMG9nS0VJQ0FnSUM4elBIT0N3EAE,"I have been to many vegan restaurants in many different cities, but none can measure up to Modern Love in Omaha. Their food is delicious, and in non-pandemic times, the atmosphere of the restaurant is chill and comforting. Since they started offering takeout, their packaging and menu items have adjusted well to the challenges of food to go. Additionally, all of their staff are friendly but well-practiced in social distancing and other precautions. They've got a good system.

They have something for everyone, from the foodie to the vegan to the carnivore, and everything in between. And even as a semi-regular customer (maybe twice a month), each time I order, I find something new and exciting, since their menu is simple yet rotates through new items each month. I haven't tried something I didn't find delicious.

Easily my favorite and go-to restaurant in Omaha, and quite possibly my favorite restaurant of all time. Would highly recommend."
ChdDSUhNMG9nS0VJQ0FnSURjejZPZXpBRRAB,Incredible food. Everything we ordered was amazing. Love the atmosphere and the staff are super friendly and nice. Great restaurant! Highly recommend!
ChdDSUhNMG9nS0VJQ0FnSURjb1ozeS1BRRAB,This place is amazing and under rated. Eating here has made me eat soo much less meat. Their wings are better than chicken wings!
ChZDSUhNMG9nS0VJQ0FnSURjNXVhRVJREAE,
ChdDSUhNMG9nS0VJQ0FnSURjcW8yOGhRRRAB,I am not going to lie I was super excited to eat here just to order today for the first time and my fries were soggy (like warmed up in a microwave warm 🙄) my hero sandwich was burnt and the cheese just slid right off which caused it to be messy and those wings....I had better overall rating 3/10 not impressed
ChdDSUhNMG9nS0VJQ0FnSURjcW9XSDFBRRAB,
ChZDSUhNMG9nS0VJQ0FnSURjcXFHU0NREAE,The food is always good but the service is always slow.
ChZDSUhNMG9nS0VJQ0FnSURjMU5lcE1BEAE,"So freaking GOOD!!! And I'm not even vegan lol. Also, the curbside pickup menu has been clutch in terms of price."
ChdDSUhNMG9nS0VJQ0FnSURjMU9YUW5RRRAB,Yummy food. Specially cauliflower hot wings!
ChZDSUhNMG9nS0VJQ0FnSURjLU9YRFFREAE,Today was my first time trying this restaurant and I must say.....I am truly impressed. The classic cheese burger with mushroom bacon was outstanding!
ChdDSUhNMG9nS0VJQ0FnSURjdUl6bHdRRRAB,"Honestly I love this restaurant. So delicious, Nice 👍 people. But today was disappointing, I’m a single mom and so it’s super special when I get to treat my two boys with yummy food, our tradition is cheese Thursday, so we get vegan Mac and shews and nachos and that feeds all of us! Usually so good for the price you pay! But tonight, look I get it’s Covid but I paid 37$ for Mac and shews and nachos and the Mac and shews fed one of us tonight. They gave me half of the the side order usually is and I paid 14$ for the entree. I cried cuz I worked so hard to just get my kids discouraged. But that was it...  So I don’t I usually don’t write reviews and if I did I do it privately but... this isn’t cool no matter who you are. You should get what you pay for."
ChdDSUhNMG9nS0VJQ0FnSURjOE1hdndBRRAB,The food is awesome! The Mac n cheese is my fav!🥰
ChdDSUhNMG9nS0VJQ0FnSURjd0xyX3pnRRAB,"Curbside. Order was supposed to be ready at 6:13.  They instruct you to call a specific number versus get out of your car. Called 27 times and got a busy recording. Finally got out of my car, parked illegally as all stalls were taken by other waiting curbside customers. Went to the door to try and get someone’s attention since their phones were obviously not working.  She rudely told me to step away from the door when it was so windy, I was trying to help get the door open a crack. But I get it. Told me she had no idea how long it would take and to go back to my car.  At 6:20, I called 5x and actually got through on the 5th try. She said they were running 30 minutes behind. It’s 7:10 and we’re still waiting. Called again for an estimated wait time. Guy was so rude. Told me I could leave and said there were still several orders ahead of us. This is my Mother’s Day.  Guess none of these young people care.

It’s now 7:27 and we are still waiting. After the rude man who said 30 minutes ago there were only 2 orders ahead of us, I called back and a ruder woman said there’s still 2 orders ahead now 35 more minutes later. We actually got her almost 1.5 hrs"
ChZDSUhNMG9nS0VJQ0FnSURjd0pxRFRnEAE,"I’ve been spending so much money here and there have been a few goofs but tonight is really upsetting. I ordered my food at 2:30 pm for a 5:30 pickup, didn’t get my food until 6:00 pm. I had a 5 min drive to my grandmother’s house and when I got here everything was cold. That’s the Mother’s Day dinner I got to serve my 94 yr old grandma and my mother."
ChdDSUhNMG9nS0VJQ0FnSUNjNzcyOTRRRRAB,"I have been going to this restaurant since before it was relocated to the downtown area.  The restaurant is owned by a chef that ensures that every meal tastes just as good as it looks. Every time I dine there, I am blown away by the presentation and quality of the ingredients. My personal favorite is their nachos with soyrizo, paired up with any of their smoothies.

Only reason why they fell short of five stars is because during my first experience, I waited close to half an hour to be served my meal, even though the two tables to our right arrived much later and were served first. I never experienced that again, thankfully."
ChZDSUhNMG9nS0VJQ0FnSUNvaF9IbEpBEAE,"What can I say, food is outstanding. Everything popped with flavor and it’s been a long time since I left a restaurant with my wife and we talked about how good the meal was the whole ride home. Honestly I only recently cut all meat and dairy out of my diet, but I can truly say that the Modern Burger is better than most beef burgers I’ve ever had. AMAZING!!

If I had to give it a grade out of 10, it would be 8.9. Only reason it wouldn’t be higher was because the fries were cold.

update - third time ordering take out during the pandemic and all three times waited 30 mins (up to 45 mins this last time) past when they said it would be ready for them to bring it out. I’m sorry but that’s unacceptable. Dropping from 5 stars to 2 stars just for misleading customers."
ChZDSUhNMG9nS0VJQ0FnSUNjMTZURGR3EAE,"I've been there twice and it's amazing! I had nachos, lasagna, a burger, and it was so good! We also had some vegan chicken nuggets. The box to take it home are biodegradable, which is very responsible!"
ChdDSUhNMG9nS0VJQ0FnSUNjbC1XTGtBRRAB,"Beware of their covid 19 curbside drop  off process. It is horrible and very inefficient. Additionally the manger James should be ashamed of Himself .

They gave my food away to the wrong person. Then tried to blame me because they couldn’t figure out that they gave away my food.

when I called in to let them know that they made an error and gave the wrong person my food. James the manager accused my wife and I of stealing the food by sending someone there to “intercept our food” .

Can you imagine, you place an order to
Support a business, they screw up the order, they have your money, and then instead of trying to fix it they accuse you of theft.

What an embarrassing display of customer service and an utter lack of professionalism. I will never eat here again.

rude customer service . Accuses loyal customers of theft , when they make mistakes .  Would not recommend ."
ChdDSUhNMG9nS0VJQ0FnSUNjNThEZHl3RRAB,"I’ve only ever been here for take out as I only found out about it recently and dine in is closed for obvious reasons. I’m vegetarian and lactose intolerant and my assistant manager recommended this place because she’s vegan. As carry out goes Modern Love gets an A from me. The food has been top notch every time I’ve ordered and the shakes are very good! I just recently got one of the pop tarts and it was like a mini pie, definitely a must have! I would recommend this restaurant to anyone and everyone, meat eater or not."
ChdDSUhNMG9nS0VJQ0FnSUNjNjhxYnZ3RRAB,This review is based on my curb side order today. We ordered 2 crunch wraps. They were both cold and neither one had any crunch. I’m guessing they were made the day prior and were removed from the fridge and not heated. It was a big let down. I expect more from Modern Love (especially since we paid almost $40 with a tip). We have been loyal customers and were trying to support a local business during a difficult time...and you give us cold leftovers.  This is an insult and a slap in the face.  The food in the past has always been good.  My only complaint is that occasionally the temperature of the food is not satisfactory....especially considering it supposedly just came out of the kitchen.  We will not be returning for curbside pick up and I will have to give a lot of thought to returning at all.
ChZDSUhNMG9nS0VJQ0FnSUNjcV91M05REAE,
ChZDSUhNMG9nS0VJQ0FnSUNjOC1yMGZBEAE,"Ordered curb side pickup.  Easy and food excellent as usual. Had the burger, curry and nachos.
Packed to survive the trip home.  Tasty and a treat."
ChZDSUhNMG9nS0VJQ0FnSUNjbzlIQVRnEAE,I’d come back to Omaha just for Modern Love!
ChZDSUhNMG9nS0VJQ0FnSUNjemJqVlBREAE,The best vegan food there is to be had in Omaha 😛
ChdDSUhNMG9nS0VJQ0FnSUNjMVplQzhnRRAB,
ChZDSUhNMG9nS0VJQ0FnSUNjOGVDaWFBEAE,
ChdDSUhNMG9nS0VJQ0FnSUNjNFpQemp3RRAB,Amazing vegan food and local beer.  The mac & cheese is to die for.
ChZDSUhNMG9nS0VJQ0FnSUNjNFpHNUJnEAE,
ChZDSUhNMG9nS0VJQ0FnSUNjdHVYdFN3EAE,The seitan buffalo wings were amazing!! Service is to notch! Love this place💗💓
ChZDSUhNMG9nS0VJQ0FnSUNjNU9QUEx3EAE,I've never had anything I didn't love from Modern Love. Their flavor combos are on point. Atmosphere is wonderful. Servers are always kind and attentive.
ChZDSUhNMG9nS0VJQ0FnSURzaGIta1lnEAE,Super impressed with this Omaha Gem! While I was in town I ate here twice and both experiences were great! Vegan Food at its finest!
ChZDSUhNMG9nS0VJQ0FnSURzMmRIRGNBEAE,This place is delicious even for a carnivore like me. The food is amazing and they don't pretend that the food is meat they tell you exactly when each thing is made out of which I also appreciate. 😊
ChdDSUhNMG9nS0VJQ0FnSURzNllxaGh3RRAB,
ChZDSUhNMG9nS0VJQ0FnSURzNmZ5RVZBEAE,
ChdDSUhNMG9nS0VJQ0FnSURzOGEyZF9nRRAB,
ChZDSUhNMG9nS0VJQ0FnSURza2RHWlJREAE,
ChZDSUhNMG9nS0VJQ0FnSURzbnZLNEtREAE,
ChdDSUhNMG9nS0VJQ0FnSURzOXVXOHRnRRAB,Could not imagine that vegan tastes so good
ChdDSUhNMG9nS0VJQ0FnSURzLXZmUHl3RRAB,"Had a tasty pepperjack burger and mango kombucha. The new space was lovely, and staff was friendly and helpful. Will definitely be back soon!"
ChZDSUhNMG9nS0VJQ0FnSURzb28zZ0lBEAE,"Great food and drinks. Tried the Kambucha Whiskey Sour, Crab Cakes and Pepper Jack Burger... Nothing disappointed."
ChdDSUhNMG9nS0VJQ0FnSURzckxPeXBBRRAB,
ChZDSUhNMG9nS0VJQ0FnSURzckxIdk5BEAE,Best food in Omaha!
ChZDSUhNMG9nS0VJQ0FnSURzaFAtNVdREAE,"I have always loved Molo, but ever since the new place opened I feel like it has gone a bit downhill which is super disappointing. It took nearly an hour to get our main entrees, which is the longest it has ever taken there. Drinks were slow to come to the table, too. We then ordered dessert and 2 cups of black coffee, which then took another 20 minutes to arrive. The dessert was carrot cake which literally just needed to be plated and brought out. I try to be understanding that they’re busier now, but if you can’t deliver quality service then you need to look at expanding your staff or kitchen to provide that. This isn’t a cheap restaurant to eat at and not everyone wants to have a dinner take 1 hour and 45 mins."
ChZDSUhNMG9nS0VJQ0FnSURzdUtDbGJnEAE,Yum!
ChZDSUhNMG9nS0VJQ0FnSURzMk1PSklREAE,
ChdDSUhNMG9nS0VJQ0FnSURzMk1iMzVRRRAB,
ChdDSUhNMG9nS0VJQ0FnSURzMktLTDN3RRAB,Great food
ChZDSUhNMG9nS0VJQ0FnSURzMk1TTGNnEAE,"The sign outside of the restaurant was out, which made it quite hard for my friend and I to find it. Inside, the tables are very close to each other, making it hard to have a conversation with the person you are with. The food tasted really good but the service was slow. I would go back again to try the breakfast/brunch menu."
ChZDSUhNMG9nS0VJQ0FnSURzaUxQbVF3EAE,Best vegan/plant base wings in town! Can't wait to go back.
ChZDSUhNMG9nS0VJQ0FnSURzaUxYZVNnEAE,
ChdDSUhNMG9nS0VJQ0FnSURza0x2T3JRRRAB,Food was good staff was ok
ChZDSUhNMG9nS0VJQ0FnSUNzbl92ME1nEAE,Amazing and friendly staff food tastes great
ChZDSUhNMG9nS0VJQ0FnSUNzbi11SFZREAE,
ChdDSUhNMG9nS0VJQ0FnSUNzcjVQQjdBRRAB,"We got a reservation, not sure if you have to have them or if it's just really difficult to get a spot without one.

Got the fried mozzarella and nachos to start out with. Nachos were spicy and great. The mozzarella had a lot of flavor but I wasn't really feeling the texture of the cheese, it was a lot like warm cream cheese on the tongue.

We also tried the burgers, which again had a lot of flavor but the texture of the patties were... idk... sausage like? Real dense and chewy like that. I wasn't a fan but my friends thought they we're phenomenal so it could have just been me.

The homemade ginger ale was bomb! I'm giving them 4 stars because vegan food can be hard and everything had great flavor. Textures creeped me out though."
